Id,Name,OrderApi__Transaction__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Credit__c,OrderApi__Date__c,OrderApi__Debit__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Line__c,OrderApi__Invoice__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Memo__c,OrderApi__Receipt_Line__c,OrderApi__Receipt__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Type__c,OrderApi__EPayment_Line__c,OrderApi__Sales_Order__c,OrderApi__Transaction__r.Id,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__Invoice__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Receipt_Line__r.Id,OrderApi__Receipt__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Subscription_Line__r.Id,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.Id,OrderApi__EPayment_Line__r.Id,OrderApi__Sales_Order__r.Id
a1U4W000009M2P4UAK,0000004499,a1V4W00000FrAeUUAV,2020-01-01,true,a0o4W00000M5SknQAF,0,2020-10-31,208.33,2020-12-31,a104W00000G3d1aQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,Cash,a0y4W00000VRkvxQAD,,a1V4W00000FrAeUUAV,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,a0y4W00000VRkvxQAD,
a1U4W000009M2P5UAK,0000004500,a1V4W00000FrAeUUAV,2020-01-01,true,a0o4W00000M5SknQAF,208.33,2020-10-31,0,2020-12-31,a104W00000G3d1eQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,Cash,a0y4W00000VRkvxQAD,,a1V4W00000FrAeUUAV,FON-International Association,a104W00000G3d1eQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,a0y4W00000VRkvxQAD,
a1U4W000009M2P6UAK,0000004501,a1V4W00000FrAeVUAV,2020-01-01,true,a0o4W00000M5SknQAF,0,2020-11-30,208.33,2020-12-31,a104W00000G3d1aQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,Cash,a0y4W00000VRkvxQAD,,a1V4W00000FrAeVUAV,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,a0y4W00000VRkvxQAD,
a1U4W000009M2P7UAK,0000004502,a1V4W00000FrAeVUAV,2020-01-01,true,a0o4W00000M5SknQAF,208.33,2020-11-30,0,2020-12-31,a104W00000G3d1eQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,Cash,a0y4W00000VRkvxQAD,,a1V4W00000FrAeVUAV,FON-International Association,a104W00000G3d1eQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,a0y4W00000VRkvxQAD,
a1U4W000009M2P8UAK,0000004503,a1V4W00000FrAeWUAV,2020-01-01,true,a0o4W00000M5SknQAF,0,2020-12-31,208.37,2020-12-31,a104W00000G3d1aQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,Cash,a0y4W00000VRkvxQAD,,a1V4W00000FrAeWUAV,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,a0y4W00000VRkvxQAD,
a1U4W000009M2P9UAK,0000004504,a1V4W00000FrAeWUAV,2020-01-01,true,a0o4W00000M5SknQAF,208.37,2020-12-31,0,2020-12-31,a104W00000G3d1eQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,Cash,a0y4W00000VRkvxQAD,,a1V4W00000FrAeWUAV,FON-International Association,a104W00000G3d1eQAB,,,a134W000009DZGNQA4,a154W00000926QvQAI,a1D4W0000061upHUAQ,a1E4W00000DtYA8UAN,a1I4W00000HFZkZUAX,,a1R4W000004PyfNUAS,a1S4W000004D1S5UAK,a0y4W00000VRkvxQAD,
a1U4W000009M2PAUA0,0000004505,a1V4W00000FrAeXUAV,,true,a0o4W00000M5SknQAF,0,2019-11-05,300,,a104W00000G3d1EQAR,,,,,Sales Order #000002040,,a1E4W00000DtYA9UAN,,,,,Cash,,,a1V4W00000FrAeXUAV,FON-International Association,a104W00000G3d1EQAR,,,,,,a1E4W00000DtYA9UAN,,,,,,
a1U4W000009M2PBUA0,0000004506,a1V4W00000FrAeXUAV,2019-11-05,true,a0o4W00000M5SknQAF,300,2019-11-05,0,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeXUAV,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PCUA0,0000004507,a1V4W00000FrAeYUAV,2019-11-05,true,a0o4W00000M5SknQAF,0,2019-11-30,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeYUAV,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PDUA0,0000004508,a1V4W00000FrAeYUAV,2019-11-05,true,a0o4W00000M5SknQAF,25,2019-11-30,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeYUAV,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PEUA0,0000004509,a1V4W00000FrAeZUAV,2019-11-05,true,a0o4W00000M5SknQAF,0,2019-12-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeZUAV,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PFUA0,0000004510,a1V4W00000FrAeZUAV,2019-11-05,true,a0o4W00000M5SknQAF,25,2019-12-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeZUAV,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PGUA0,0000004511,a1V4W00000FrAeaUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-01-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeaUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PHUA0,0000004512,a1V4W00000FrAeaUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-01-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeaUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PIUA0,0000004513,a1V4W00000FrAebUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-02-29,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAebUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PJUA0,0000004514,a1V4W00000FrAebUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-02-29,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAebUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PKUA0,0000004515,a1V4W00000FrAecUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-03-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAecUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PLUA0,0000004516,a1V4W00000FrAecUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-03-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAecUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PMUA0,0000004517,a1V4W00000FrAedUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-04-30,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAedUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PNUA0,0000004518,a1V4W00000FrAedUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-04-30,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAedUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2POUA0,0000004519,a1V4W00000FrAeeUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-05-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeeUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PPUA0,0000004520,a1V4W00000FrAeeUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-05-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeeUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PQUA0,0000004521,a1V4W00000FrAefUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-06-30,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAefUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PRUA0,0000004522,a1V4W00000FrAefUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-06-30,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAefUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PSUA0,0000004523,a1V4W00000FrAegUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-07-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAegUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PTUA0,0000004524,a1V4W00000FrAegUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-07-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAegUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PUUA0,0000004525,a1V4W00000FrAehUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-08-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAehUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PVUA0,0000004526,a1V4W00000FrAehUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-08-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAehUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PWUA0,0000004527,a1V4W00000FrAeiUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-09-30,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeiUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PXUA0,0000004528,a1V4W00000FrAeiUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-09-30,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAeiUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PYUA0,0000004529,a1V4W00000FrAejUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-10-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAejUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PZUA0,0000004530,a1V4W00000FrAejUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-10-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,a1V4W00000FrAejUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,a0y4W00000VRkvyQAD,
a1U4W000009M2PaUAK,0000004531,a1V4W00000FrAekUAF,,true,a0o4W00000M5SknQAF,0,2019-11-05,300,,a104W00000G3d1EQAR,,,,,Sales Order #000002042,,a1E4W00000DtYAAUA3,,,,,Cash,,,a1V4W00000FrAekUAF,FON-International Association,a104W00000G3d1EQAR,,,,,,a1E4W00000DtYAAUA3,,,,,,
a1U4W000009M2PbUAK,0000004532,a1V4W00000FrAekUAF,2019-07-01,true,a0o4W00000M5SknQAF,300,2019-11-05,0,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,a1V4W00000FrAekUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,a0y4W00000VRkvzQAD,
a1U4W000009M2PcUAK,0000004533,a1V4W00000FrAelUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2019-11-05,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,a1V4W00000FrAelUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,a0y4W00000VRkvzQAD,
a1U4W000009M2PdUAK,0000004534,a1V4W00000FrAelUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2019-11-05,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,a1V4W00000FrAelUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,a0y4W00000VRkvzQAD,
a1U4W000009M2PeUAK,0000004535,a1V4W00000FrAemUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2019-11-05,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,a1V4W00000FrAemUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,a0y4W00000VRkvzQAD,
a1U4W000009M2PfUAK,0000004536,a1V4W00000FrAemUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2019-11-05,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,a1V4W00000FrAemUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,a0y4W00000VRkvzQAD,
a1U4W000009M2PgUAK,0000004537,a1V4W00000FrAenUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2019-11-05,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,a1V4W00000FrAenUAF,FON-International Association,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,a0y4W00000VRkvzQAD,
a1U4W000009M2PhUAK,0000004538,a1V4W00000FrAenUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2019-11-05,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,a1V4W00000FrAenUAF,FON-International Association,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,a0y4W00000VRkvzQAD,
