Id,EventApi__Event__c,EventApi__Event_Category__c,Name,EventApi__Item__c,EventApi__Adjustment_Account__c,EventApi__Allow_Conflicts__c,EventApi__Assignments_Display_Label__c,EventApi__Business_Group__c,EventApi__Capacity__c,EventApi__Cost__c,EventApi__Defer_Revenue__c,EventApi__Deferred_Revenue_Account__c,EventApi__Deferred_Revenue_Term__c,EventApi__Description__c,EventApi__Disable_Registration__c,EventApi__Discount_Account__c,EventApi__Display_Name__c,EventApi__Duration__c,EventApi__Enable_Access_Permissions__c,EventApi__Enable_Assignments__c,EventApi__Enable_Waitlist__c,EventApi__End_Date_Time__c,EventApi__End_Date__c,EventApi__End_Time__c,EventApi__Flex_Day_of_the_Month__c,EventApi__Form__c,EventApi__Image_Path__c,EventApi__Image_URL__c,EventApi__Income_Account__c,EventApi__Interview_Form_Display_Label__c,EventApi__Is_Active__c,EventApi__Is_Automatically_Added__c,EventApi__Is_Contribution__c,EventApi__Is_Tax_Deductible__c,EventApi__Is_Taxable__c,EventApi__Item_Class__c,EventApi__Line_Description__c,EventApi__Maximum_Number_of_Assignments__c,EventApi__Price__c,EventApi__Quantity_Available__c,EventApi__Quantity_Remaining__c,EventApi__Quantity_Sold__c,EventApi__Refund_Account__c,EventApi__Require_Assignments__c,EventApi__Restrict_Number_of_Assignments__c,EventApi__Revenue_Recognition_Date__c,EventApi__Revenue_Recognition_Rule__c,EventApi__Revenue_Recognition_Term_Rule__c,EventApi__Room__c,EventApi__SKU__c,EventApi__Session_End_Time__c,EventApi__Session_Start_Time__c,EventApi__Start_Date_Time__c,EventApi__Start_Date__c,EventApi__Start_Time__c,EventApi__Tax_Class__c,ROEApi__Event_Display_Name__c,ROEApi__Event_Name__c,EventApi__AR_Account__c,EventApi__Hide_During_Registration__c,EventApi__Invoice_Payment_Priority__c,EventApi__Required_for_Registration__c,EventApi__Event__r.Id,EventApi__Event_Category__r.Id,EventApi__Item__r.Id,EventApi__Adjustment_Account__r.Id,EventApi__Business_Group__r.Name,EventApi__Deferred_Revenue_Account__r.Id,EventApi__Discount_Account__r.Id,EventApi__Form__r.Id,EventApi__Income_Account__r.Id,EventApi__Item_Class__r.Id,EventApi__Refund_Account__r.Id,EventApi__Room__r.Id,EventApi__Tax_Class__r.Id,EventApi__AR_Account__r.Id
a1d4W00000jHX22QAG,,a1X4W00000QcL5IUAV,Luncheon,a154W00000926VEQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000G3d1EQAR,Luncheon,01:15,false,false,false,2021-08-14T18:15:00.000+0000,2021-08-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIjQAO,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,1:15 PM,12:00 PM,2021-08-14T17:00:00.000+0000,2021-08-14,: PM,,CloneTest,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926VEQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIjQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX23QAG,,a1X4W00000QcL5IUAV,Round Table Discussion I,a154W00000926VFQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000G3d1EQAR,Round Table Discussion I,01:30,false,false,true,2021-08-13T20:30:00.000+0000,2021-08-13,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIjQAO,,,,1000,1000,0,a104W00000G3d1HQAR,false,false,,,,,,3:30 PM,2:00 PM,2021-08-13T19:00:00.000+0000,2021-08-13,: PM,,CloneTest,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926VFQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIjQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX24QAG,,a1X4W00000QcL5IUAV,Round Table Discussion II,a154W00000926VGQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000G3d1EQAR,Round Table Discussion II,01:15,false,false,true,2021-08-14T21:15:00.000+0000,2021-08-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIjQAO,,,,4000,4000,0,a104W00000G3d1HQAR,false,false,,,,,,4:15 PM,3:00 PM,2021-08-14T20:00:00.000+0000,2021-08-14,: PM,,CloneTest,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926VGQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIjQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX25QAG,,a1X4W00000QcL5IUAV,Welcome Breakfast,a154W00000926VHQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000G3d1EQAR,Welcome Breakfast,01:00,false,false,false,2021-08-13T16:00:00.000+0000,2021-08-13,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIjQAO,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,11:00 AM,10:00 AM,2021-08-13T15:00:00.000+0000,2021-08-13,: PM,,CloneTest,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926VHQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIjQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX26QAG,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,Advanced Discussion,a154W00000926VNQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000G3d1EQAR,Advanced Discussion,02:00,false,false,true,2022-09-03T20:00:00.000+0000,2022-09-03,4:00 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIlQAO,,,25,5000,5000,0,a104W00000G3d1HQAR,false,false,,,,,,1:00 PM,11:00 AM,2022-09-03T18:00:00.000+0000,2022-09-03,2:00 PM,,Clone Friday,Clone Friday,a104W00000G3d1FQAR,false,,false,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,a154W00000926VNQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIlQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX27QAG,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,Beginner Workshop,a154W00000926VOQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000G3d1EQAR,Beginner Workshop,01:00,false,false,true,2022-09-03T18:00:00.000+0000,2022-09-03,2:00 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIlQAO,,,25,5000,5000,0,a104W00000G3d1HQAR,false,false,,,,,,11:00 AM,10:00 AM,2022-09-03T17:00:00.000+0000,2022-09-03,1:00 PM,,Clone Friday,Clone Friday,a104W00000G3d1FQAR,false,,false,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,a154W00000926VOQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIlQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX4JQAW,,a1X4W00000QcL5IUAV,Beginner Workshop,a154W00000926YxQAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000G3d1EQAR,Beginner Workshop,01:00,false,false,true,2022-07-15T16:00:00.000+0000,2022-07-15,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZICQA4,,,25,5000,5000,0,a104W00000G3d1HQAR,false,false,,,,,,11:00 AM,10:00 AM,2022-07-15T15:00:00.000+0000,2022-07-15,: PM,,Clone3,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926YxQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZICQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX4KQAW,,a1X4W00000QcL5IUAV,Conferece Check In,a154W00000926YyQAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000G3d1EQAR,Conference Check In,03:00,false,false,false,2022-07-14T17:00:00.000+0000,2022-07-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZICQA4,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,12:00 PM,9:00 AM,2022-07-14T14:00:00.000+0000,2022-07-14,: PM,,Clone3,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926YyQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZICQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX4LQAW,,a1X4W00000QcL5IUAV,Keynote Speech,a154W00000926YzQAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000G3d1EQAR,Keynote Speech,01:00,false,false,false,2022-07-14T17:00:00.000+0000,2022-07-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZICQA4,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,12:00 PM,11:00 AM,2022-07-14T16:00:00.000+0000,2022-07-14,: PM,,Clone3,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926YzQAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZICQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX4MQAW,,a1X4W00000QcL5IUAV,Leadership Workshop,a154W00000926Z0QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000G3d1EQAR,Leadership Workshop,01:00,false,false,true,2022-07-14T22:00:00.000+0000,2022-07-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZICQA4,,,25,4000,4000,0,a104W00000G3d1HQAR,false,false,,,,,,5:00 PM,4:00 PM,2022-07-14T21:00:00.000+0000,2022-07-14,: PM,,Clone3,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Z0QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZICQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX4NQAW,,a1X4W00000QcL5IUAV,Luncheon,a154W00000926Z1QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000G3d1EQAR,Luncheon,01:15,false,false,false,2022-07-15T18:15:00.000+0000,2022-07-15,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZICQA4,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,1:15 PM,12:00 PM,2022-07-15T17:00:00.000+0000,2022-07-15,: PM,,Clone3,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Z1QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZICQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX4OQAW,,a1X4W00000QcL5IUAV,Round Table Discussion I,a154W00000926Z2QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000G3d1EQAR,Round Table Discussion I,01:30,false,false,true,2022-07-14T20:30:00.000+0000,2022-07-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZICQA4,,,,1000,1000,0,a104W00000G3d1HQAR,false,false,,,,,,3:30 PM,2:00 PM,2022-07-14T19:00:00.000+0000,2022-07-14,: PM,,Clone3,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Z2QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZICQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX4PQAW,,a1X4W00000QcL5IUAV,Round Table Discussion II,a154W00000926Z3QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000G3d1EQAR,Round Table Discussion II,01:15,false,false,true,2022-07-15T21:15:00.000+0000,2022-07-15,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZICQA4,,,,4000,4000,0,a104W00000G3d1HQAR,false,false,,,,,,4:15 PM,3:00 PM,2022-07-15T20:00:00.000+0000,2022-07-15,: PM,,Clone3,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Z3QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZICQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX4QQAW,,a1X4W00000QcL5IUAV,Welcome Breakfast,a154W00000926Z4QAI,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000G3d1EQAR,Welcome Breakfast,01:00,false,false,false,2022-07-14T16:00:00.000+0000,2022-07-14,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZICQA4,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,11:00 AM,10:00 AM,2022-07-14T15:00:00.000+0000,2022-07-14,: PM,,Clone3,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926Z4QAI,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZICQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX4RQAW,,a1X4W00000QcL5IUAV,Advanced Discussion,a154W00000926ZDQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000G3d1EQAR,Advanced Discussion,02:00,false,false,true,2026-07-03T20:00:00.000+0000,2026-07-03,: PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIEQA4,,,25,5000,5000,0,a104W00000G3d1HQAR,false,false,,,,,,1:00 PM,11:00 AM,2026-07-03T18:00:00.000+0000,2026-07-03,: PM,,TEST with Vishal,,a104W00000G3d1FQAR,false,,false,,a1X4W00000QcL5IUAV,a154W00000926ZDQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIEQA4,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX28QAG,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,Conferece Check In,a154W00000926VPQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000G3d1EQAR,Conference Check In,03:00,false,false,false,2022-09-02T19:00:00.000+0000,2022-09-02,3:00 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIlQAO,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,12:00 PM,9:00 AM,2022-09-02T16:00:00.000+0000,2022-09-02,12:00 PM,,Clone Friday,Clone Friday,a104W00000G3d1FQAR,false,,false,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,a154W00000926VPQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIlQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX29QAG,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,Keynote Speech,a154W00000926VQQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000G3d1EQAR,Keynote Speech,01:00,false,false,false,2022-09-02T19:00:00.000+0000,2022-09-02,3:00 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIlQAO,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,12:00 PM,11:00 AM,2022-09-02T18:00:00.000+0000,2022-09-02,2:00 PM,,Clone Friday,Clone Friday,a104W00000G3d1FQAR,false,,false,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,a154W00000926VQQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIlQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX2AQAW,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,Leadership Workshop,a154W00000926VRQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000G3d1EQAR,Leadership Workshop,01:00,false,false,true,2022-09-03T00:00:00.000+0000,2022-09-02,8:00 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIlQAO,,,25,4000,4000,0,a104W00000G3d1HQAR,false,false,,,,,,5:00 PM,4:00 PM,2022-09-02T23:00:00.000+0000,2022-09-02,7:00 PM,,Clone Friday,Clone Friday,a104W00000G3d1FQAR,false,,false,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,a154W00000926VRQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIlQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX2BQAW,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,Luncheon,a154W00000926VSQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000G3d1EQAR,Luncheon,01:15,false,false,false,2022-09-03T20:15:00.000+0000,2022-09-03,4:15 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIlQAO,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,1:15 PM,12:00 PM,2022-09-03T19:00:00.000+0000,2022-09-03,3:00 PM,,Clone Friday,Clone Friday,a104W00000G3d1FQAR,false,,false,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,a154W00000926VSQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIlQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX2CQAW,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,Round Table Discussion I,a154W00000926VTQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000G3d1EQAR,Round Table Discussion I,01:30,false,false,true,2022-09-02T22:30:00.000+0000,2022-09-02,6:30 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIlQAO,,,,1000,1000,0,a104W00000G3d1HQAR,false,false,,,,,,3:30 PM,2:00 PM,2022-09-02T21:00:00.000+0000,2022-09-02,5:00 PM,,Clone Friday,Clone Friday,a104W00000G3d1FQAR,false,,false,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,a154W00000926VTQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIlQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX2DQAW,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,Round Table Discussion II,a154W00000926VUQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000G3d1EQAR,Round Table Discussion II,01:15,false,false,true,2022-09-03T23:15:00.000+0000,2022-09-03,7:15 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIlQAO,,,,4000,4000,0,a104W00000G3d1HQAR,false,false,,,,,,4:15 PM,3:00 PM,2022-09-03T22:00:00.000+0000,2022-09-03,6:00 PM,,Clone Friday,Clone Friday,a104W00000G3d1FQAR,false,,false,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,a154W00000926VUQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIlQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
a1d4W00000jHX2EQAW,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,Welcome Breakfast,a154W00000926VVQAY,a104W00000G3d2HQAR,true,,a0o4W00000M5SknQAF,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000G3d1EQAR,Welcome Breakfast,01:00,false,false,false,2022-09-02T18:00:00.000+0000,2022-09-02,2:00 PM,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000G3d1HQAR,,false,false,false,false,false,a134W000009DZIlQAO,,,,7000,7000,0,a104W00000G3d1HQAR,false,false,,,,,,11:00 AM,10:00 AM,2022-09-02T17:00:00.000+0000,2022-09-02,1:00 PM,,Clone Friday,Clone Friday,a104W00000G3d1FQAR,false,,false,a1Y4W000002r0bxUAA,a1X4W00000QcL5IUAV,a154W00000926VVQAY,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,a134W000009DZIlQAO,a104W00000G3d1HQAR,,,a104W00000G3d1FQAR
