Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__EPayment__c,OrderApi__Activation_Date__c,OrderApi__Activity_Type__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__List_Price__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Status__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__EPayment_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Sales_Order__c,OrderApi__EPayment__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Name,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Name,OrderApi__Subscription__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a0y4W00000VH1zoQAD,false,0000000418,35,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8gQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2022-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,45,VISA  (Expires 1/2034),false,a1C4W000006w73hUAA,1,45,Success,a1R4W0000048ZSMUA2,,45,false,0,45,a0y4W00000VH1zjQAD,0034W00002AU8S9QAL,,pFAJYHAXEpUT8yccLJmqskgI10hyOe,FNdRuPMMHxARqWVy073XEkV1PTRPOE,a1I4W00000H4JvqUAF,,73,FON-International Association,4200 - Individual Membership Income,,119,514,487,FON-2 Year Anniversary,,30,58,,1438,
a0y4W00000VH1zpQAD,false,0000000419,36,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8hQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2022-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,900,VISA  (Expires 1/2034),false,a1C4W000006w73dUAA,1,900,Success,a1R4W0000048ZSMUA2,,900,false,0,900,,0034W00002AU8S9QAL,,7yFtqmW2oRI0gRsqN5MF5ZWKajbXVC,,a1I4W00000H4JvrUAF,,74,FON-International Association,4200 - Individual Membership Income,,119,146,569,FON-2 Year Anniversary,,,58,,1439,
a0y4W00000VH1zqQAD,false,0000000420,37,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8hQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2022-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,60,VISA  (Expires 1/2034),false,a1C4W000006w73eUAA,1,60,Success,a1R4W0000048ZSMUA2,,60,false,0,60,a0y4W00000VH1zpQAD,0034W00002AU8S9QAL,,nebBxlkxKG0SzgX5S8OzFnQURfobf2,7yFtqmW2oRI0gRsqN5MF5ZWKajbXVC,a1I4W00000H4JvsUAF,,74,FON-International Association,4200 - Individual Membership Income,,119,38,526,FON-2 Year Anniversary,,36,58,,1440,
a0y4W00000VH1zrQAD,false,0000000421,38,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8hQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2022-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,900,VISA  (Expires 1/2034),false,a1C4W000006w73dUAA,1,900,Success,a1R4W0000048ZSMUA2,,900,false,0,900,a0y4W00000VH1zpQAD,0034W00002AU8S9QAL,,8BJbEm1iimrq3GUQgnAQVhwwy4Kevk,7yFtqmW2oRI0gRsqN5MF5ZWKajbXVC,a1I4W00000H4JvoUAF,,74,FON-International Association,4200 - Individual Membership Income,,119,146,569,FON-2 Year Anniversary,,36,58,,1436,
a0y4W00000VH1zsQAD,false,0000000422,39,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8hQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2022-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,60,VISA  (Expires 1/2034),false,a1C4W000006w73eUAA,1,60,Success,a1R4W0000048ZSMUA2,,60,false,0,60,a0y4W00000VH1zrQAD,0034W00002AU8S9QAL,,x65jjJUm6Y7M3RVbTmylFUnhtfserS,8BJbEm1iimrq3GUQgnAQVhwwy4Kevk,a1I4W00000H4JvpUAF,,74,FON-International Association,4200 - Individual Membership Income,,119,38,526,FON-2 Year Anniversary,,38,58,,1437,
a0y4W00000VH1ztQAD,false,0000000423,40,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8hQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2022-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,90,VISA  (Expires 1/2034),false,a1C4W000006w73fUAA,1,40,Success,a1R4W0000048ZSMUA2,,40,false,0,40,a0y4W00000VH1zpQAD,0034W00002AU8S9QAL,,t4oUbAHBiA64HMMSVtS1xPCTBq146L,7yFtqmW2oRI0gRsqN5MF5ZWKajbXVC,a1I4W00000H4JvwUAF,,74,FON-International Association,4200 - Individual Membership Income,,119,70,65,FON-2 Year Anniversary,,36,58,,1551,
a0y4W00000VH1zuQAD,false,0000000424,41,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8hQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2022-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjp9QAA,150,VISA  (Expires 1/2034),false,a1C4W000006w73gUAA,1,150,Success,a1R4W0000048ZSMUA2,,150,false,0,150,a0y4W00000VH1zpQAD,0034W00002AU8S9QAL,,wGF2W0kNdM4Izox3VAQ3Yz4ajMynAH,7yFtqmW2oRI0gRsqN5MF5ZWKajbXVC,a1I4W00000H4JvmUAF,,74,FON-International Association,4200 - Individual Membership Income,,119,545,492,FON-2 Year Anniversary,,36,58,,1434,
a0y4W00000VH1zvQAD,false,0000000425,42,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8hQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2022-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,45,VISA  (Expires 1/2034),false,a1C4W000006w73hUAA,1,45,Success,a1R4W0000048ZSMUA2,,45,false,0,45,a0y4W00000VH1zpQAD,0034W00002AU8S9QAL,,FffKkQcX320m9FyzDO4vSZEwtGkVn4,7yFtqmW2oRI0gRsqN5MF5ZWKajbXVC,a1I4W00000H4JvyUAF,,74,FON-International Association,4200 - Individual Membership Income,,119,514,487,FON-2 Year Anniversary,,36,58,,1553,
a0y4W00000VH1zwQAD,false,0000000426,43,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8hQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2022-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2034),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSMUA2,,300,false,0,300,a0y4W00000VH1zpQAD,0034W00002AU8S9QAL,,KCr47oBhFtLNqATSWW3B6bGZ55Xtyr,7yFtqmW2oRI0gRsqN5MF5ZWKajbXVC,a1I4W00000H4JvtUAF,,74,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON-2 Year Anniversary,,36,58,,1441,
a0y4W00000VH1zxQAD,false,0000000427,44,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8iQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2023-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,900,VISA  (Expires 1/2034),false,a1C4W000006w73dUAA,1,900,Success,a1R4W0000048ZSNUA2,,900,false,0,900,,0034W00002AU8S9QAL,,5ZBxQww6iYFAFUWoAEG6mfTz0GpDEc,,a1I4W00000H4JvuUAF,,75,FON-International Association,4200 - Individual Membership Income,,119,146,569,FON - 3 Year,,,58,,1442,
a0y4W00000VH1zyQAD,false,0000000428,45,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8iQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2023-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,60,VISA  (Expires 1/2034),true,a1C4W000006w73eUAA,1,60,Success,a1R4W0000048ZSNUA2,,60,false,0,60,a0y4W00000VH1zxQAD,0034W00002AU8S9QAL,,EooG854ckCmJ2F0z0jmGrub8oosuCz,5ZBxQww6iYFAFUWoAEG6mfTz0GpDEc,a1I4W00000H4JvvUAF,,75,FON-International Association,4200 - Individual Membership Income,,119,38,526,FON - 3 Year,,44,58,,1443,
a0y4W00000VH1zzQAD,false,0000000429,46,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8iQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2023-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpEQAQ,900,VISA  (Expires 1/2034),false,a1C4W000006w73dUAA,1,900,Success,a1R4W0000048ZSNUA2,,900,false,0,900,a0y4W00000VH1zxQAD,0034W00002AU8S9QAL,,ennwbpcCig2rpIYD5pEBoa2WfVICZv,5ZBxQww6iYFAFUWoAEG6mfTz0GpDEc,a1I4W00000H4JvzUAF,,75,FON-International Association,4200 - Individual Membership Income,,119,146,569,FON - 3 Year,,44,58,,1554,
a0y4W00000VH200QAD,false,0000000430,47,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8iQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2023-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpFQAQ,60,VISA  (Expires 1/2034),false,a1C4W000006w73eUAA,1,60,Success,a1R4W0000048ZSNUA2,,60,false,0,60,a0y4W00000VH1zzQAD,0034W00002AU8S9QAL,,vSgtE4xJ7WDSUEIFWddSWBUPOYp0ic,ennwbpcCig2rpIYD5pEBoa2WfVICZv,a1I4W00000H4Jw0UAF,,75,FON-International Association,4200 - Individual Membership Income,,119,38,526,FON - 3 Year,,46,58,,1555,
a0y4W00000VH201QAD,false,0000000431,48,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8iQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2023-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpGQAQ,90,VISA  (Expires 1/2034),false,a1C4W000006w73fUAA,1,40,Success,a1R4W0000048ZSNUA2,,40,false,0,40,a0y4W00000VH1zxQAD,0034W00002AU8S9QAL,,BtYkZCnYI2klNNxp4Em6jNeWLyt7Wh,5ZBxQww6iYFAFUWoAEG6mfTz0GpDEc,a1I4W00000H4Jw2UAF,,75,FON-International Association,4200 - Individual Membership Income,,119,70,65,FON - 3 Year,,44,58,,1557,
a0y4W00000VH202QAD,false,0000000432,49,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8iQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2023-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjp9QAA,150,VISA  (Expires 1/2034),false,a1C4W000006w73gUAA,1,150,Success,a1R4W0000048ZSNUA2,,150,false,0,150,a0y4W00000VH1zxQAD,0034W00002AU8S9QAL,,UQvgWOww3vLh90PhzrwF7rbayF5Gvc,5ZBxQww6iYFAFUWoAEG6mfTz0GpDEc,a1I4W00000H4Jw3UAF,,75,FON-International Association,4200 - Individual Membership Income,,119,545,492,FON - 3 Year,,44,58,,1558,
a0y4W00000VH203QAD,false,0000000433,50,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8iQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2023-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpSQAQ,45,VISA  (Expires 1/2034),false,a1C4W000006w73hUAA,1,45,Success,a1R4W0000048ZSNUA2,,45,false,0,45,a0y4W00000VH1zxQAD,0034W00002AU8S9QAL,,mlenGdbmfr4KjCawiwrcJR3p7o62pe,5ZBxQww6iYFAFUWoAEG6mfTz0GpDEc,a1I4W00000H4JvxUAF,,75,FON-International Association,4200 - Individual Membership Income,,119,514,487,FON - 3 Year,,44,58,,1552,
a0y4W00000VH204QAD,false,0000000434,51,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8iQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2023-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjpLQAQ,300,VISA  (Expires 1/2034),false,a1C4W000006w73FUAQ,1,300,Success,a1R4W0000048ZSNUA2,,300,false,0,300,a0y4W00000VH1zxQAD,0034W00002AU8S9QAL,,nejJDaYcWUzj2uvsNlisnd4YfqtjYV,5ZBxQww6iYFAFUWoAEG6mfTz0GpDEc,a1I4W00000H4Jw4UAF,,75,FON-International Association,4200 - Individual Membership Income,,119,546,493,FON - 3 Year,,44,58,,1559,
a0y4W00000VH205QAD,false,0000000435,52,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8iQAE,2020-03-30,Purchase,true,a0o4W00000MOvweQAD,2023-03-29,a104W00000FuSxAQAV,,false,false,a134W000008hIDHQA2,a154W000008mjp9QAA,150,VISA  (Expires 1/2034),false,a1C4W000006w73gUAA,2,150,Success,a1R4W0000048ZSNUA2,,300,false,0,300,a0y4W00000VH1zxQAD,0034W00002AU8S9QAL,,EHjs5ToLPkUOK8L1ROsrr7zHHeG9Fm,5ZBxQww6iYFAFUWoAEG6mfTz0GpDEc,a1I4W00000H4Jw1UAF,,75,FON-International Association,4200 - Individual Membership Income,,119,545,492,FON - 3 Year,,44,58,,1556,
a0y4W00000VH206QAD,false,0000000446,53,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8qQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxCQAV,,false,false,a134W000008hIDLQA2,a154W000008mjpHQAQ,10000,VISA  (Expires 1/2022),false,a1C4W000006w73iUAA,1,10000,Success,,,10000,false,0,10000,,0034W00002AU8UGQA1,,FrfpIACPDJZMSU0RvX977RpUEpaa9x,,a1I4W00000H4JxYUAV,,76,FON-International Association,4400 - Event Income,,93,510,343,,,,210,,682,
a0y4W00000VH207QAD,false,0000000447,54,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8rQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDQQA2,a154W000008mjpjQAA,200,VISA  (Expires 1/2022),false,a1C4W000006w73jUAA,1,200,Success,,,200,false,0,200,,0034W00002AU8TMQA1,,9192DM1F2z6MI6EXFuzP4LmMYYFPJf,,a1I4W00000H4JxaUAF,,77,FON-International Association,4000 - Income,,5,382,20,,,,298,,684,
a0y4W00000VH208QAD,false,0000000448,55,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8rQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDRQA2,a154W000008mjpXQAQ,25,VISA  (Expires 1/2022),false,a1C4W000006w73OUAQ,1,25,Success,,,25,false,0,25,a0y4W00000VH207QAD,0034W00002AU8TMQA1,,bMwRBoYStXDkCKCdXMeWDqAJvMaFgf,9192DM1F2z6MI6EXFuzP4LmMYYFPJf,a1I4W00000H4JxbUAF,,77,FON-International Association,4000 - Income,,6,386,24,,,54,298,,685,
a0y4W00000VH209QAD,false,0000000449,56,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8rQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDRQA2,a154W000008mjpaQAA,0,VISA  (Expires 1/2022),false,a1C4W000006w73PUAQ,1,0,Success,,,0,false,0,0,a0y4W00000VH207QAD,0034W00002AU8TMQA1,,uyCreawUpO7190ZxSrgKIFFhHbHU3c,9192DM1F2z6MI6EXFuzP4LmMYYFPJf,a1I4W00000H4JxcUAF,,77,FON-International Association,4000 - Income,,6,414,27,,,54,298,,686,
a0y4W00000VH20AQAT,false,0000000450,57,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8rQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDRQA2,a154W000008mjpbQAA,25,VISA  (Expires 1/2022),false,a1C4W000006w73QUAQ,1,25,Success,,,25,false,0,25,a0y4W00000VH207QAD,0034W00002AU8TMQA1,,rnYvp0JQNpoYi5COFeVBcYJgTyzMBx,9192DM1F2z6MI6EXFuzP4LmMYYFPJf,a1I4W00000H4JxdUAF,,77,FON-International Association,4000 - Income,,6,415,28,,,54,298,,687,
a0y4W00000VH20BQAT,false,0000000451,58,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8rQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDRQA2,a154W000008mjpYQAQ,0,VISA  (Expires 1/2022),false,a1C4W000006w73RUAQ,1,0,Success,,,0,false,0,0,a0y4W00000VH207QAD,0034W00002AU8TMQA1,,8z1SZRzFKc00SZD3V3ukztoqZpFXxv,9192DM1F2z6MI6EXFuzP4LmMYYFPJf,a1I4W00000H4JxeUAF,,77,FON-International Association,4000 - Income,,6,417,30,,,54,298,,754,
a0y4W00000VH20CQAT,false,0000000452,59,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8rQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDRQA2,a154W000008mjpZQAQ,0,VISA  (Expires 1/2022),false,a1C4W000006w73SUAQ,1,0,Success,,,0,false,0,0,a0y4W00000VH207QAD,0034W00002AU8TMQA1,,6ytsdqw56eE3yM7HhlGdUVbhvAL9Dy,9192DM1F2z6MI6EXFuzP4LmMYYFPJf,a1I4W00000H4JxfUAF,,77,FON-International Association,4000 - Income,,6,418,31,,,54,298,,755,
a0y4W00000VH20DQAT,false,0000000453,60,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8uQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxDQAV,,false,false,a134W000008hIDDQA2,a154W000008mjpJQAQ,40,VISA  (Expires 1/2024),false,a1C4W000006w73kUAA,1,40,Success,,,40,false,0,40,,0034W00002AU8SlQAL,,4ZxqfWVvF8lKqEveyFXyPgrPOvsANc,,a1I4W00000H4JxiUAF,,78,FON-International Association,4500 - Merchandise Income,,116,478,475,,,,215,,758,
a0y4W00000VH20EQAT,false,0000000454,61,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8uQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxDQAV,,false,false,a134W000008hIDDQA2,a154W000008mjpqQAA,3,VISA  (Expires 1/2024),false,a1C4W000006w73lUAA,1,3,Success,,,3,false,0,3,,0034W00002AU8SlQAL,,ygBP1mjL6cujaXHbvjpmBsEHGoPqU5,,a1I4W00000H4JxjUAF,,78,FON-International Association,4500 - Merchandise Income,,116,482,479,,,,215,,759,
a0y4W00000VH20FQAT,false,0000000455,62,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8uQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxCQAV,,false,true,a134W000008hIDVQA2,a154W000008mjpsQAA,13.5,VISA  (Expires 1/2024),true,,1,2.4,Success,,,2.4,false,0,2.4,a0y4W00000VH20DQAT,0034W00002AU8SlQAL,,xTlnNuUpzlLbVM0oul3Owfx1We8T5s,4ZxqfWVvF8lKqEveyFXyPgrPOvsANc,a1I4W00000H4JxlUAF,,78,FON-International Association,4400 - Event Income,,114,447,,,,60,215,,761,
a0y4W00000VH20GQAT,false,0000000456,63,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8uQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxCQAV,,false,true,a134W000008hIDVQA2,a154W000008mjpsQAA,13.5,VISA  (Expires 1/2024),true,,1,0.18,Success,,,0.18,false,0,0.18,a0y4W00000VH20EQAT,0034W00002AU8SlQAL,,GGeukQ6fS3UoCHA7dCbqX4NheOGW6z,ygBP1mjL6cujaXHbvjpmBsEHGoPqU5,a1I4W00000H4JxmUAF,,78,FON-International Association,4400 - Event Income,,114,447,,,,61,215,,762,
a0y4W00000VH20HQAT,false,0000000457,64,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8uQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxEQAV,,false,false,a134W000008hIDEQA2,a154W000008mjp2QAA,5,VISA  (Expires 1/2024),false,a1C4W000006w73JUAQ,1,5,Success,,,5,false,0,5,,0034W00002AU8SlQAL,,yNvTujs17Bp4zo0Jsa4Fj6r5rZ4pZv,,a1I4W00000H4JxoUAF,,78,FON-International Association,6055 - Shipping,,115,114,550,,,,215,,765,
a0y4W00000VH20IQAT,false,0000000458,65,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8tQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxDQAV,,false,false,a134W000008hIDDQA2,a154W000008mjpJQAQ,40,VISA  (Expires 1/2024),false,a1C4W000006w73kUAA,400,40,Success,,,16000,false,0,16000,,0034W00002AU8SlQAL,,YxGnbu75KmFhPfRBAJLioeeLwTp6TV,,a1I4W00000H4JxqUAF,,79,FON-International Association,4500 - Merchandise Income,,116,478,475,,,,215,,876,
a0y4W00000VH20JQAT,false,0000000459,66,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8tQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxCQAV,,false,true,a134W000008hIDVQA2,a154W000008mjpsQAA,13.5,VISA  (Expires 1/2024),true,,1,960,Success,,,960,false,0,960,a0y4W00000VH20IQAT,0034W00002AU8SlQAL,,Vxfzzo8LgoJRxUP9WTaHJOsfsXHw11,YxGnbu75KmFhPfRBAJLioeeLwTp6TV,a1I4W00000H4JxpUAF,,79,FON-International Association,4400 - Event Income,,114,447,,,,65,215,,766,
a0y4W00000VH20KQAT,false,0000000460,67,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8tQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDEQA2,a154W000008mjpUQAQ,2,VISA  (Expires 1/2024),false,a1C4W000006w73mUAA,1,2,Success,,,2,false,0,2,,0034W00002AU8SlQAL,,zVX5mhja5pKY96ipJx7HhhlxszCj3u,,a1I4W00000H4JxrUAF,,79,FON-International Association,4000 - Income,,115,446,469,,,,215,,877,
a0y4W00000VH20LQAT,false,0000000461,68,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8tQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSwmQAF,,false,false,a134W000008hIDEQA2,a154W000008mjpUQAQ,2,VISA  (Expires 1/2024),false,a1C4W000006w73mUAA,1,2,Success,,,2,false,0,2,,0034W00002AU8SlQAL,,FvI9zCyw16nCsjS5BA6ZTLUNc2oVT9,,a1I4W00000H4JxkUAF,,79,FON-International Association,4000 - Income,,115,446,469,,,,215,,760,
a0y4W00000VH20MQAT,false,0000000462,69,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8sQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxDQAV,,false,false,a134W000008hIDDQA2,a154W000008mjpmQAA,5,VISA  (Expires 1/2024),false,a1C4W000006w73nUAA,20,5,Success,,,100,false,0,100,,0034W00002AU8SlQAL,,MqiuUd5vQcAjXBrtoYnKyhsIGW9GXB,,a1I4W00000H4JxvUAF,,80,FON-International Association,4500 - Merchandise Income,,116,481,478,,,,215,,881,
a0y4W00000VH20NQAT,false,0000000463,70,2020-08-28T02:16:22.000+0000,2020-09-24T07:28:48.000+0000,2020-09-24T07:28:48.000+0000,a0z4W00000hqL8sQAE,,Purchase,true,a0o4W00000MOvweQAD,,a104W00000FuSxCQAV,,false,true,a134W000008hIDVQA2,a154W000008mjpsQAA,13.5,VISA  (Expires 1/2024),true,,1,6,Success,,,6,false,0,6,a0y4W00000VH20MQAT,0034W00002AU8SlQAL,,mwHxVP2UYB6YGiUhblSpJIQjNZPwYR,MqiuUd5vQcAjXBrtoYnKyhsIGW9GXB,a1I4W00000H4JxuUAF,,80,FON-International Association,4400 - Event Income,,114,447,,,,69,215,,880,
