Id,Name,External_Id__c,OrderApi__Account__c,OrderApi__Assignment__c,OrderApi__Awarded_Date__c,OrderApi__Badge_Description__c,OrderApi__Badge_Type_Icon__c,OrderApi__Badge_Type__c,OrderApi__Badge_Workflow__c,OrderApi__Contact__c,OrderApi__Engagement_Score__c,OrderApi__Expired_Date__c,OrderApi__Is_Active__c,OrderApi__Item__c,OrderApi__Sales_Order_Line__c,OrderApi__Term__c,OrderApi__Account__r.External_Id__c,OrderApi__Assignment__r.External_Id__c,OrderApi__Badge_Type__r.Id,OrderApi__Badge_Workflow__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Term__r.External_Id__c
a0m4W00000Z9k0PQAR,00000359,45,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0P"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYXQA3,0034W00002DpocTQAR,25,,true,,,,,,a0k4W00000DtAGWQA3,35,150,,,
a0m4W00000Z9k0QQAR,00000360,46,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0Q"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYWQA3,0034W00002Dpog2QAB,25,,true,,,,,,a0k4W00000DtAGWQA3,34,214,,,
a0m4W00000Z9k3nQAB,00000361,47,0014W000025FRlyQAG,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3n"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYDQA3,,50,,true,a154W00000926STQAY,,,2,,a0k4W00000DtAGXQA3,15,,683,,
a0m4W00000Z9k3oQAB,00000362,48,0014W000025FRkOQAW,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3o"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYEQA3,,50,,true,a154W00000926SSQAY,,,10,,a0k4W00000DtAGXQA3,16,,684,,
a0m4W00000Z9k0RQAR,00000363,49,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0R"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYWQA3,0034W00002DpofAQAR,25,,true,,,,,,a0k4W00000DtAGWQA3,34,155,,,
a0m4W00000Z9k3pQAB,00000364,50,0014W000025FRkMQAW,,2015-03-10,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3p"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,100,,true,a154W00000926QvQAI,,,8,,a0k4W00000DtAGVQA3,22,,648,,
a0m4W00000Z9k0SQAR,00000365,51,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0S"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYWQA3,0034W00002DpofIQAR,25,,true,,,,,,a0k4W00000DtAGWQA3,34,97,,,
a0m4W00000Z9k0TQAR,00000366,52,,,2015-06-03,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0T"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002DpoffQAB,100,,true,a154W00000926R6QAI,,,,,a0k4W00000DtAGUQA3,25,131,651,,
a0m4W00000Z9k0UQAR,00000367,53,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0U"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYXQA3,0034W00002DpofEQAR,25,,true,,,,,,a0k4W00000DtAGWQA3,35,93,,,
a0m4W00000Z9k0VQAR,00000368,54,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0V"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYWQA3,0034W00002DpocZQAR,25,,true,,,,,,a0k4W00000DtAGWQA3,34,244,,,
a0m4W00000Z9k0WQAR,00000369,55,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0W"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYXQA3,0034W00002DpofTQAR,25,,true,,,,,,a0k4W00000DtAGWQA3,35,175,,,
a0m4W00000Z9k3qQAB,00000370,56,0014W000025FRlLQAW,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3q"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYEQA3,,50,,true,a154W00000926SSQAY,,,9,,a0k4W00000DtAGXQA3,16,,684,,
a0m4W00000Z9k0XQAR,00000371,57,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0X"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYXQA3,0034W00002Dpog6QAB,25,,true,,,,,,a0k4W00000DtAGWQA3,35,242,,,
a0m4W00000Z9k3rQAB,00000372,58,0014W000025FRm0QAG,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3r"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYDQA3,,50,,true,a154W00000926STQAY,,,7,,a0k4W00000DtAGXQA3,15,,683,,
a0m4W00000Z9k0YQAR,00000373,59,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0Y"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYWQA3,0034W00002DpofcQAB,25,,true,,,,,,a0k4W00000DtAGWQA3,34,184,,,
a0m4W00000Z9k0ZQAR,00000374,60,,,2015-02-24,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0Z"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002Dpog7QAB,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,27,243,609,,
a0m4W00000Z9k0aQAB,00000375,61,,,2012-12-17,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0a"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002Dpog5QAB,100,2017-09-24,false,a154W00000926R6QAI,,,,,a0k4W00000DtAGUQA3,25,241,651,,
a0m4W00000Z9k0bQAB,00000376,62,,,2013-02-12,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0b"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYMQA3,0034W00002DpodsQAB,100,2017-09-24,false,a154W00000926QuQAI,,,,,a0k4W00000DtAGUQA3,24,156,650,,
a0m4W00000Z9k0cQAB,00000377,63,,,2014-10-04,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0c"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002Dpog2QAB,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,27,214,609,,
a0m4W00000Z9k3sQAB,00000378,64,0014W000025FRkLQAW,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3s"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYGQA3,,50,,true,a154W00000926STQAY,,,6,,a0k4W00000DtAGXQA3,18,,683,,
a0m4W00000Z9k3tQAB,00000379,65,0014W000025FRm5QAG,,2014-08-26,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3t"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,100,,true,a154W00000926RkQAI,,,15,,a0k4W00000DtAGVQA3,23,,649,,
a0m4W00000Z9k0dQAB,00000380,66,,,2015-06-27,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0d"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpogUQAR,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,27,253,609,,
a0m4W00000Z9k0eQAB,00000381,67,,,2015-02-24,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0e"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002Dpof1QAB,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,27,144,609,,
a0m4W00000Z9k3uQAB,00000382,68,0014W000025FRkKQAW,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3u"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYFQA3,,50,,true,,,,5,,a0k4W00000DtAGXQA3,17,,,,
a0m4W00000Z9k3vQAB,00000383,69,0014W000025FRlLQAW,,2013-11-01,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3v"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,100,2017-09-24,false,a154W00000926QvQAI,,,9,,a0k4W00000DtAGVQA3,22,,648,,
a0m4W00000Z9k3wQAB,00000384,70,0014W000025FRkOQAW,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3w"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYHQA3,,50,,true,a154W00000926SSQAY,,,10,,a0k4W00000DtAGXQA3,19,,684,,
a0m4W00000Z9k3xQAB,00000385,71,0014W000025FRm1QAG,,2014-08-10,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3x"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,100,,true,a154W00000926RkQAI,,,11,,a0k4W00000DtAGVQA3,23,,649,,
a0m4W00000Z9k0fQAB,00000386,72,,,2014-08-03,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0f"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002Dpog9QAB,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,27,159,609,,
a0m4W00000Z9k0gQAB,00000387,73,,,2016-01-20,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0g"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002DpofVQAR,100,,true,a154W00000926R6QAI,,,,,a0k4W00000DtAGUQA3,25,177,651,,
a0m4W00000Z9k3yQAB,00000388,74,0014W000025FRlLQAW,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3y"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYHQA3,,50,,true,a154W00000926SSQAY,,,9,,a0k4W00000DtAGXQA3,19,,684,,
a0m4W00000Z9k0hQAB,00000389,75,,,2015-06-20,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0h"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002Dpog4QAB,100,2017-09-24,false,a154W00000926R6QAI,,,,,a0k4W00000DtAGUQA3,25,240,651,,
a0m4W00000Z9k3zQAB,00000390,76,0014W000025FRlzQAG,,2014-02-17,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k3z"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,100,2017-09-24,false,a154W00000926QvQAI,,,3,,a0k4W00000DtAGVQA3,22,,648,,
a0m4W00000Z9k40QAB,00000391,77,0014W000025FRlvQAG,,2015-04-06,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k40"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYKQA3,,100,2017-09-24,false,a154W00000926QvQAI,,,19,,a0k4W00000DtAGVQA3,22,,648,,
a0m4W00000Z9k41QAB,00000392,78,0014W000025FRl7QAG,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k41"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYGQA3,,50,,true,a154W00000926STQAY,,,4,,a0k4W00000DtAGXQA3,18,,683,,
a0m4W00000Z9k42QAB,00000393,79,0014W000025FRlxQAG,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k42"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYFQA3,,50,,true,,,,1,,a0k4W00000DtAGXQA3,17,,,,
a0m4W00000Z9k0iQAB,00000394,80,,,2015-04-09,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0i"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYPQA3,0034W00002DpoftQAB,100,,true,a154W00000926RDQAY,,,,,a0k4W00000DtAGUQA3,27,204,609,,
a0m4W00000Z9k43QAB,00000395,81,0014W000025FRkKQAW,,2014-04-05,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k43"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000DtAGVQA3,a0l4W00000H3CYLQA3,,100,,true,a154W00000926RkQAI,,,5,,a0k4W00000DtAGVQA3,23,,649,,
a0m4W00000Z9k0jQAB,00000396,82,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0j"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYYQA3,0034W00002DpofXQAR,25,,true,,,,,,a0k4W00000DtAGWQA3,36,179,,,
a0m4W00000Z9k0kQAB,00000397,83,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0k"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYZQA3,0034W00002DpogDQAR,25,,true,,,,,,a0k4W00000DtAGWQA3,37,163,,,
a0m4W00000Z9k44QAB,00000398,84,0014W000025FRlyQAG,,2017-09-25,Awarded to all association event sponsors.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Sponsor Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k44"" target=""_tab"">FON-Sponsor Badge</a>",a0k4W00000DtAGXQA3,a0l4W00000H3CYGQA3,,50,,true,a154W00000926STQAY,,,2,,a0k4W00000DtAGXQA3,18,,683,,
a0m4W00000Z9k0lQAB,00000399,85,,,2015-09-18,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0l"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000DtAGUQA3,a0l4W00000H3CYNQA3,0034W00002Dpof7QAB,100,,true,a154W00000926R6QAI,,,,,a0k4W00000DtAGUQA3,25,151,651,,
a0m4W00000Z9k0mQAB,00000400,86,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gcouuk6ys.my.salesforce.com/a0m4W00000Z9k0m"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000DtAGWQA3,a0l4W00000H3CYYQA3,0034W00002DpofHQAR,25,,true,,,,,,a0k4W00000DtAGWQA3,36,96,,,
