Id,Name,External_Id__c,OrderApi__EPayment__c,OrderApi__Activation_Date__c,OrderApi__Activity_Type__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__List_Price__c,OrderApi__Payment_Method__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Status__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__EPayment_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Sales_Order__c,OrderApi__EPayment__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a0y4W00000VRkyPQAT,0000000299,186,a0z4W00000iXrD6QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1hQAB,,false,false,a134W000009DZGMQA4,a154W00000926R2QAI,10000,VISA  (Expires 1/2022),false,a1C4W00000845KqUAI,1,10000,Success,,,10000,false,0,10000,,0034W00002Dpoe4QAB,,L16OQQ5eNHZCkJe84BC9KPFk5c0OaI,,a1I4W00000HFZjuUAH,,98,FON-International Association,a104W00000G3d1hQAB,,129,685,227,,,,2,,742,
a0y4W00000VRkyQQAT,0000000312,187,a0z4W00000iXrD7QAK,2019-02-18,Purchase,true,a0o4W00000M5SknQAF,2020-02-17,a104W00000G3d1fQAB,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,45,VISA  (Expires 1/2025),false,a1C4W00000845KiUAI,1,25,Success,a1R4W000004PyfOUAS,,25,false,0,25,,0034W00002DpodbQAB,,pyiWjGWT3IL0ozF0I4CHcuKRGOFQSl,,a1I4W00000HFZs7UAH,,99,FON-International Association,a104W00000G3d1fQAB,,155,609,555,a1R4W000004PyfOUAS,,,272,,1566,
a0y4W00000VRkyRQAT,0000000313,188,a0z4W00000iXrD7QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGPQA4,a154W00000926SmQAI,1500,VISA  (Expires 1/2025),false,a1C4W00000845L5UAI,1,1500,Success,,,1500,false,0,1500,,0034W00002DpodbQAB,,LzgWQu84BHedTds2zCUnYLITZYP3no,,a1I4W00000HFZs8UAH,,99,FON-International Association,a104W00000G3d1EQAR,,154,414,681,,,,272,,1567,
a0y4W00000VRkySQAT,0000000314,189,a0z4W00000iXrD8QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1hQAB,,false,false,a134W000009DZGMQA4,a154W00000926R2QAI,10000,VISA  (Expires 1/2022),false,a1C4W00000845KqUAI,1,10000,Success,,,10000,false,0,10000,,0034W00002Dpoe5QAB,,1wfPDDdGO0dHjSE4TmJ3XFXvvRmRcj,,a1I4W00000HFZkEUAX,,100,FON-International Association,a104W00000G3d1hQAB,,129,685,227,,,,3,,1018,
a0y4W00000VRkyTQAT,0000000315,190,a0z4W00000iXrD9QAK,2019-09-20,Purchase,true,a0o4W00000M5SknQAF,2020-09-19,a104W00000G3d1fQAB,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,300,VISA  (Expires 1/2020),false,a1C4W00000845KNUAY,1,300,Success,a1R4W000004PyfOUAS,a1S4W000004D1TcUAK,300,false,0,300,,0034W00002DpodbQAB,,iJUAmhh3jhTuk1iP52K8TxdfjGotZa,,a1I4W00000HFZkFUAX,,101,FON-International Association,a104W00000G3d1fQAB,,155,651,476,a1R4W000004PyfOUAS,99,,272,,1019,
a0y4W00000VRkyUQAT,0000000316,191,a0z4W00000iXrDAQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926R8QAI,0,VISA  (Expires 1/2024),true,,1,10,Success,,,10,false,0,10,,,,K1tNMo53uB2HP97dsHA5SuJz20UZNi,,a1I4W00000HFZkHUAX,,102,FON-International Association,a104W00000G3d1HQAR,,154,431,,,,,,,1021,
a0y4W00000VRkyVQAT,0000000317,192,a0z4W00000iXrDAQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926R8QAI,0,VISA  (Expires 1/2024),true,,1,10,Success,,,10,false,0,10,,,,LCuet8TIhPTclq5TJiuYVrqxnTIGQp,,a1I4W00000HFZkIUAX,,102,FON-International Association,a104W00000G3d1HQAR,,154,431,,,,,,,1022,
a0y4W00000VRkyWQAT,0000000318,193,a0z4W00000iXrDBQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1hQAB,,false,false,a134W000009DZGMQA4,a154W00000926R2QAI,10000,VISA  (Expires 4/2025),false,a1C4W00000845KqUAI,2,10000,Success,,,20000,false,0,20000,,0034W00002Dpoe6QAB,,7VkIOVauHRdiJYmWX7SUfSrKIZor93,,a1I4W00000HFZkKUAX,,103,FON-International Association,a104W00000G3d1hQAB,,129,685,227,,,,4,,1024,
a0y4W00000VRkyXQAT,0000000436,194,a0z4W00000iXrE5QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1iQAB,,false,false,a134W000009DZGEQA4,a154W00000926RbQAI,3,VISA  (Expires 8/2026),false,a1C4W00000845KtUAI,234234,3,Success,,,702702,false,0,702702,,0034W00002DpoecQAB,,DcKh7Fig5fTkqyrOP79rTAzDASOykO,,a1I4W00000HFZnjUAH,,122,FON-International Association,a104W00000G3d1iQAB,,152,567,427,,,,112,,1168,
a0y4W00000VRkyYQAT,0000000437,195,a0z4W00000iXrE5QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGFQA4,a154W00000926RFQAY,2,VISA  (Expires 8/2026),false,a1C4W00000845KuUAI,1,2,Success,,,2,false,0,2,,0034W00002DpoecQAB,,379PyeT0XS3zusEhutHnqlaGCqqxIu,,a1I4W00000HFZnkUAH,,122,FON-International Association,a104W00000G3d1HQAR,,151,520,417,,,,112,,1169,
a0y4W00000VRkyZQAT,0000000438,196,a0z4W00000iXrE4QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1iQAB,,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,1,VISA  (Expires 6/2026),false,a1C4W00000845KwUAI,2,1,Success,,,2,false,0,2,,0034W00002DpoecQAB,,ivjT8sOdK3DHLB2TJL5TLj1iDHqy33,,a1I4W00000HFZnlUAH,,123,FON-International Association,a104W00000G3d1iQAB,,152,565,425,,,,112,,1170,
a0y4W00000VRkyaQAD,0000000439,197,a0z4W00000iXrE4QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1jQAB,,false,false,a134W000009DZGFQA4,a154W00000926QnQAI,5,VISA  (Expires 6/2026),false,a1C4W00000845KRUAY,1,5,Success,,,5,false,0,5,,0034W00002DpoecQAB,,4vBNbI8yGFpgteD1C1oltNXublr6se,,a1I4W00000HFZnmUAH,,123,FON-International Association,a104W00000G3d1jQAB,,151,89,568,,,,112,,1171,
a0y4W00000VRkybQAD,0000000440,198,a0z4W00000iXrE6QAK,2020-04-20,Purchase,true,a0o4W00000M5SknQAF,2020-12-31,a104W00000G3d1eQAB,,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,5000,VISA  (Expires 1/2022),true,a1C4W00000845KxUAI,1,416.67,Success,a1R4W000004PyfRUAS,,416.67,false,0,416.67,,0034W00002DpodEQAR,,n46gPL54aTQCCwBTzmbzfiPrWa5t7B,,,,124,FON-International Association,a104W00000G3d1eQAB,,159,186,696,a1R4W000004PyfRUAS,,,108,,,
a0y4W00000VRkycQAD,0000000441,199,a0z4W00000iXrE7QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926R9QAI,0,VISA  (Expires 1/2022),true,,1,10,Success,,,10,false,0,10,,0034W00002DpodLQAR,,zAIHU5dKN3LkSlYvhGbjmAtV9gl2g7,,a1I4W00000HFZoAUAX,,125,FON-International Association,a104W00000G3d1HQAR,,154,469,,,,,118,,1450,
a0y4W00000VRkydQAD,0000000442,200,a0z4W00000iXrE8QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926R9QAI,0,VISA  (Expires 1/2022),true,,1,100,Success,,,100,false,0,100,,0034W00002DpodLQAR,,Mpd2sisMdmnSZMtUgmnuJsp0yfcdSF,,a1I4W00000HFZoBUAX,,126,FON-International Association,a104W00000G3d1HQAR,,154,469,,,,,118,,1451,
a0y4W00000VRkyeQAD,0000000443,201,a0z4W00000iXrE8QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926R9QAI,0,VISA  (Expires 1/2022),true,,1,100,Success,,,100,false,0,100,,0034W00002DpodLQAR,,7Cd1H6Kn8kBk8NrgzTga2BpS4jOO5i,,a1I4W00000HFZoCUAX,,126,FON-International Association,a104W00000G3d1HQAR,,154,469,,,,,118,,1452,
a0y4W00000VRkyfQAD,0000000444,202,a0z4W00000iXrE9QAK,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926RCQAY,0,VISA  (Expires 1/2022),true,,1,100,Success,,,100,false,0,100,,0034W00002DpodLQAR,,4SCgWMKHByxqT6H56yKiWfpsp46b8o,,a1I4W00000HFZoDUAX,,127,FON-International Association,a104W00000G3d1HQAR,,154,30,,,,,118,,1453,
a0y4W00000VRkygQAD,0000000445,203,a0z4W00000iXrEAQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGPQA4,a154W00000926RCQAY,0,VISA  (Expires 1/2021),true,,1,10,Success,,,10,false,0,10,,0034W00002DpodLQAR,,rmdOIFtADfyaBp6GysvyxXSxPkgi7R,,a1I4W00000HFZoEUAX,,128,FON-International Association,a104W00000G3d1HQAR,,154,30,,,,,118,,1454,
a0y4W00000VRkyhQAD,0000000470,204,a0z4W00000iXrELQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGEQA4,a154W00000926R3QAI,25,VISA  (Expires 1/2034),false,a1C4W00000845L6UAI,1,23,Success,,,23,false,0,23,,0034W00002DpoceQAB,,o9ETicSxHYqrOt8PrelfYqF1NQXCty,,a1I4W00000HFZouUAH,,120,FON-International Association,a104W00000G3d1HQAR,,152,688,719,,,,10,,1882,
a0y4W00000VRkyiQAD,0000000471,205,a0z4W00000iXrEMQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGRQA4,a154W00000926RHQAY,100,VISA  (Expires 2/2023),false,a1C4W00000845KVUAY,1,100,Success,,,100,false,0,100,,0034W00002DpoeqQAB,,vjMTDmRVBb0afEuTbLkeZaXMxWGC6i,,a1I4W00000HFZp0UAH,,121,FON-International Association,a104W00000G3d1HQAR,,5,538,666,,,,62,,2015,
a0y4W00000VRkyjQAD,0000000472,206,a0z4W00000iXrEMQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RIQAY,25,VISA  (Expires 2/2023),false,a1C4W00000845KWUAY,1,25,Success,,,25,false,0,25,a0y4W00000VRkyiQAD,0034W00002DpoeqQAB,,pa0DmXkpo7VkLQv834GQyAyBmkH4l2,vjMTDmRVBb0afEuTbLkeZaXMxWGC6i,a1I4W00000HFZp1UAH,,121,FON-International Association,a104W00000G3d1HQAR,,6,579,671,,,205,62,,2016,
a0y4W00000VRkykQAD,0000000473,207,a0z4W00000iXrEMQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RLQAY,0,VISA  (Expires 2/2023),false,a1C4W00000845KXUAY,1,0,Success,,,0,false,0,0,a0y4W00000VRkyiQAD,0034W00002DpoeqQAB,,tFQtH7ymuqxiaB2cJx6YAlAB5yXlhy,vjMTDmRVBb0afEuTbLkeZaXMxWGC6i,a1I4W00000HFZp2UAH,,121,FON-International Association,a104W00000G3d1HQAR,,6,582,674,,,205,62,,2017,
a0y4W00000VRkylQAD,0000000474,208,a0z4W00000iXrEMQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RMQAY,25,VISA  (Expires 2/2023),false,a1C4W00000845KYUAY,1,25,Success,,,25,false,0,25,a0y4W00000VRkyiQAD,0034W00002DpoeqQAB,,RHXLuWVfOO7xJXvun769nLYGI6umvw,vjMTDmRVBb0afEuTbLkeZaXMxWGC6i,a1I4W00000HFZp3UAH,,121,FON-International Association,a104W00000G3d1HQAR,,6,583,675,,,205,62,,2018,
a0y4W00000VRkymQAD,0000000475,209,a0z4W00000iXrEMQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RJQAY,0,VISA  (Expires 2/2023),false,a1C4W00000845KZUAY,1,0,Success,,,0,false,0,0,a0y4W00000VRkyiQAD,0034W00002DpoeqQAB,,OVvAmLs9mUumuy8KLV4DmvHV0a7TDa,vjMTDmRVBb0afEuTbLkeZaXMxWGC6i,a1I4W00000HFZp4UAH,,121,FON-International Association,a104W00000G3d1HQAR,,6,585,677,,,205,62,,2019,
a0y4W00000VRkynQAD,0000000476,210,a0z4W00000iXrEMQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RKQAY,0,VISA  (Expires 2/2023),false,a1C4W00000845KaUAI,1,0,Success,,,0,false,0,0,a0y4W00000VRkyiQAD,0034W00002DpoeqQAB,,yvjuH88AwpfbXEbNn4HtmvldIlQtEv,vjMTDmRVBb0afEuTbLkeZaXMxWGC6i,a1I4W00000HFZp5UAH,,121,FON-International Association,a104W00000G3d1HQAR,,6,586,697,,,205,62,,2020,
a0y4W00000VRkyoQAD,0000000483,211,a0z4W00000iXrERQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RLQAY,0,VISA  (Expires 2/2029),false,,1,0,Success,,,0,false,0,0,a0y4W00000VRkyqQAD,0034W00002DpocfQAB,,hcRZKNqjWUcUtIBxvQpc0zsTbuEPw6,TyxMcKmsuw49iTA3M34M4NzlQsOn0e,a1I4W00000HFZpGUAX,a1J4W00000CgFuHUAV,132,FON-International Association,a104W00000G3d1HQAR,,6,582,,,,213,41,,18,1206
a0y4W00000VRkypQAD,0000000484,212,a0z4W00000iXrERQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RMQAY,25,VISA  (Expires 2/2029),false,,1,25,Success,,,25,false,0,25,a0y4W00000VRkyqQAD,0034W00002DpocfQAB,,ok4E4Ufq1fQZY16jTcRLru0tKHV9bF,TyxMcKmsuw49iTA3M34M4NzlQsOn0e,a1I4W00000HFZpEUAX,a1J4W00000CgFuHUAV,132,FON-International Association,a104W00000G3d1HQAR,,6,583,,,,213,41,,16,1206
a0y4W00000VRkyqQAD,0000000485,213,a0z4W00000iXrERQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGRQA4,a154W00000926RUQAY,200,VISA  (Expires 2/2029),false,,1,150,Success,,,150,false,0,150,,0034W00002DpocfQAB,,TyxMcKmsuw49iTA3M34M4NzlQsOn0e,,a1I4W00000HFZpDUAX,a1J4W00000CgFuHUAV,132,FON-International Association,a104W00000G3d1HQAR,,5,539,,,,,41,,15,1206
a0y4W00000VRkyrQAD,0000000486,214,a0z4W00000iXrESQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGYQA4,a154W00000926RgQAI,25,VISA  (Expires 1/2021),false,,1,25,Success,,,25,false,0,25,a0y4W00000VRkytQAD,0034W00002DpocfQAB,,GnUwgTfo4Bzd4IxuiyT7bTgL9PK0YV,hWrzrqFklCZJORdgLgFBeCx6v5GMH7,a1I4W00000HFZpJUAX,a1J4W00000CgFuJUAV,133,FON-International Association,a104W00000G3d1HQAR,,20,13,,,,216,41,,21,1207
a0y4W00000VRkysQAD,0000000487,215,a0z4W00000iXrESQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGYQA4,a154W00000926RfQAI,0,VISA  (Expires 1/2021),false,,1,0,Success,,,0,false,0,0,a0y4W00000VRkytQAD,0034W00002DpocfQAB,,VHhiS4PGFotSiRV9FMZAGWScOPBEZg,hWrzrqFklCZJORdgLgFBeCx6v5GMH7,a1I4W00000HFZpHUAX,a1J4W00000CgFuJUAV,133,FON-International Association,a104W00000G3d1HQAR,,20,11,,,,216,41,,19,1207
a0y4W00000VRkytQAD,0000000488,216,a0z4W00000iXrESQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGXQA4,a154W00000926ReQAI,200,VISA  (Expires 1/2021),false,,1,200,Success,,,200,false,0,200,,0034W00002DpocfQAB,,hWrzrqFklCZJORdgLgFBeCx6v5GMH7,,a1I4W00000HFZpFUAX,a1J4W00000CgFuJUAV,133,FON-International Association,a104W00000G3d1HQAR,,19,669,,,,,41,,17,1207
a0y4W00000VRkyuQAD,0000000489,217,a0z4W00000iXrETQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RKQAY,0,VISA  (Expires 1/2022),false,,1,0,Success,,,0,false,0,0,a0y4W00000VRkyzQAD,0034W00002DpocUQAR,,A5bbUnmIRs7jF3WI237M99rBf4O9uM,A29iu9tFOiI1H52QVuV2FApIj6y32S,a1I4W00000HFZpIUAX,a1J4W00000CgFuIUAV,134,FON-International Association,a104W00000G3d1HQAR,,6,586,,,,222,219,,20,1208
a0y4W00000VRkyvQAD,0000000490,218,a0z4W00000iXrETQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RJQAY,0,VISA  (Expires 1/2022),false,,1,0,Success,,,0,false,0,0,a0y4W00000VRkyzQAD,0034W00002DpocUQAR,,S4DAP5JaKAMcCQDK8U39wyqqjihSpd,A29iu9tFOiI1H52QVuV2FApIj6y32S,a1I4W00000HFZpOUAX,a1J4W00000CgFuIUAV,134,FON-International Association,a104W00000G3d1HQAR,,6,585,,,,222,219,,135,1208
a0y4W00000VRkywQAD,0000000491,219,a0z4W00000iXrETQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RMQAY,25,VISA  (Expires 1/2022),false,,1,25,Success,,,25,false,0,25,a0y4W00000VRkyzQAD,0034W00002DpocUQAR,,7gjM6RInKJiZKPTKzI5n4YFCxCnRMn,A29iu9tFOiI1H52QVuV2FApIj6y32S,a1I4W00000HFZpNUAX,a1J4W00000CgFuIUAV,134,FON-International Association,a104W00000G3d1HQAR,,6,583,,,,222,219,,25,1208
a0y4W00000VRkyxQAD,0000000492,220,a0z4W00000iXrETQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RLQAY,0,VISA  (Expires 1/2022),false,,1,0,Success,,,0,false,0,0,a0y4W00000VRkyzQAD,0034W00002DpocUQAR,,1T9LjHfRLYQZZBLnOVENrK9EwQg4qt,A29iu9tFOiI1H52QVuV2FApIj6y32S,a1I4W00000HFZpLUAX,a1J4W00000CgFuIUAV,134,FON-International Association,a104W00000G3d1HQAR,,6,582,,,,222,219,,23,1208
a0y4W00000VRkyyQAD,0000000493,221,a0z4W00000iXrETQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGSQA4,a154W00000926RIQAY,25,VISA  (Expires 1/2022),false,,1,25,Success,,,25,false,0,25,a0y4W00000VRkyzQAD,0034W00002DpocUQAR,,JRZBm3tgoQugi03QrGnPWVDcEHvjwg,A29iu9tFOiI1H52QVuV2FApIj6y32S,a1I4W00000HFZpMUAX,a1J4W00000CgFuIUAV,134,FON-International Association,a104W00000G3d1HQAR,,6,579,,,,222,219,,24,1208
a0y4W00000VRkyzQAD,0000000494,222,a0z4W00000iXrETQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGRQA4,a154W00000926RHQAY,100,VISA  (Expires 1/2022),false,,1,100,Success,,,100,false,0,100,,0034W00002DpocUQAR,,A29iu9tFOiI1H52QVuV2FApIj6y32S,,a1I4W00000HFZpKUAX,a1J4W00000CgFuIUAV,134,FON-International Association,a104W00000G3d1HQAR,,5,538,,,,,219,,22,1208
a0y4W00000VRkz0QAD,0000000495,223,a0z4W00000iXrEUQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGEQA4,a154W00000926R3QAI,25,VISA  (Expires 1/2025),true,a1C4W00000845KQUAY,1,25,Success,,,25,false,0,25,,0034W00002DpodbQAB,,LuoesclYYd5R4XNaqP23xpASVzWZUT,,,,135,FON-International Association,a104W00000G3d1HQAR,,152,688,230,,,,272,,,
a0y4W00000VRkz1QAD,0000000496,224,a0z4W00000iXrEUQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZGEQA4,a154W00000926QmQAI,30,VISA  (Expires 1/2025),true,a1C4W00000845L7UAI,1,30,Success,,,30,false,0,30,,0034W00002DpodbQAB,,5akZKtMIr1zJM5BWQQq0KIPsPwxpQN,,,,135,FON-International Association,a104W00000G3d1HQAR,,152,690,232,,,,272,,,
a0y4W00000VRkz2QAD,0000000497,225,a0z4W00000iXrEUQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1jQAB,,false,false,a134W000009DZGFQA4,a154W00000926QnQAI,5,VISA  (Expires 1/2025),true,a1C4W00000845KRUAY,1,5,Success,,,5,false,0,5,a0y4W00000VRkz0QAD,0034W00002DpodbQAB,,mLhk9ef2UR6dEieIXVvZS8cuihna6o,LuoesclYYd5R4XNaqP23xpASVzWZUT,,,135,FON-International Association,a104W00000G3d1jQAB,,151,89,568,,,223,272,,,
a0y4W00000VRkz3QAD,0000000498,226,a0z4W00000iXrEUQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1HQAR,,false,false,a134W000009DZHwQAO,a154W00000926UXQAY,6,VISA  (Expires 1/2025),true,a1C4W00000845L8UAI,1,6,Success,,,6,false,0,6,a0y4W00000VRkz1QAD,0034W00002DpodbQAB,,ZrdWpCMZ0mhvGqwF472F2qP5X59QRj,5akZKtMIr1zJM5BWQQq0KIPsPwxpQN,,,135,FON-International Association,a104W00000G3d1HQAR,,175,94,608,,,224,272,,,
a0y4W00000VRl1UQAT,0000000061,227,a0z4W00000iXrEXQA0,2017-10-06,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,true,false,a134W000009DZGNQA4,a154W00000926RkQAI,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,,1,0,Success,,,0,false,0,0,,0034W00002DpodbQAB,,,,,,136,FON-International Association,a104W00000G3d1EQAR,,159,649,,,,,272,,,
a0y4W00000VRl1VQAT,0000000062,228,a0z4W00000iXrEXQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGFQA4,a154W00000926SXQAY,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,,1,10,Success,,,10,false,0,10,,0034W00002DpodbQAB,,,,,,136,FON-International Association,a104W00000G3d1EQAR,,151,523,,,,,272,,,
a0y4W00000VRl1WQAT,0000000063,229,a0z4W00000iXrEXQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGFQA4,a154W00000926SXQAY,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),false,,1,10,Success,,,10,false,0,10,,0034W00002DpodbQAB,,,,,,136,FON-International Association,a104W00000G3d1EQAR,,151,523,,,,,272,,,
a0y4W00000VRl1XQAT,0000000064,230,a0z4W00000iXrEXQA0,2017-10-06,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,1,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),true,,1,0,Success,,,0,false,0,0,,0034W00002DpodbQAB,,,,,,136,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,272,,,
a0y4W00000VRl1YQAT,0000000065,231,a0z4W00000iXrEXQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,true,a134W000009DZGWQA4,,0,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2020),true,,1,0,Success,,,0,false,0,0,,0034W00002DpodbQAB,,,,,,136,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,272,,,
a0y4W00000VRl1ZQAT,0000000066,232,a0z4W00000iXrEYQA0,2018-10-06,Purchase,true,a0o4W00000M5SknQAF,2019-10-05,a104W00000G3d1EQAR,,true,false,a134W000009DZGNQA4,a154W00000926RkQAI,5000,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,5000,Success,,,5000,false,0,5000,,0034W00002DpodbQAB,,,,,,137,FON-International Association,a104W00000G3d1EQAR,,159,649,,,,,272,,,
a0y4W00000VRl1aQAD,0000000067,233,a0z4W00000iXrEYQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGFQA4,a154W00000926SXQAY,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,10,Success,,,10,false,0,10,,0034W00002DpodbQAB,,,,,,137,FON-International Association,a104W00000G3d1EQAR,,151,523,,,,,272,,,
a0y4W00000VRl1bQAD,0000000068,234,a0z4W00000iXrEYQA0,,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGFQA4,a154W00000926SXQAY,10,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),false,,1,10,Success,,,10,false,0,10,,0034W00002DpodbQAB,,,,,,137,FON-International Association,a104W00000G3d1EQAR,,151,523,,,,,272,,,
a0y4W00000VRl1cQAD,0000000069,235,a0z4W00000iXrEYQA0,2018-10-06,Purchase,true,a0o4W00000M5SknQAF,,a104W00000G3d1EQAR,,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,1,VISA XXXX-XXXX-XXXX-1111 (Expires 1/2019),true,,1,0,Success,,,0,false,0,0,,0034W00002DpodbQAB,,,,,,137,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,272,,,
