Id,Name,External_Id__c,OrderApi__Transaction__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Credit__c,OrderApi__Date__c,OrderApi__Debit__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Line__c,OrderApi__Invoice__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Memo__c,OrderApi__Receipt_Line__c,OrderApi__Receipt__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Type__c,OrderApi__EPayment_Line__c,OrderApi__Sales_Order__c,OrderApi__Transaction__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Receipt_Line__r.External_Id__c,OrderApi__Receipt__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Subscription_Line__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a1U4W000009M2PGUA0,0000004511,129,a1V4W00000FrAeaUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-01-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,18,FON-International Association,a104W00000G3d1aQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PHUA0,0000004512,130,a1V4W00000FrAeaUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-01-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,18,FON-International Association,a104W00000G3d1fQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PIUA0,0000004513,131,a1V4W00000FrAebUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-02-29,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,19,FON-International Association,a104W00000G3d1aQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PJUA0,0000004514,132,a1V4W00000FrAebUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-02-29,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,19,FON-International Association,a104W00000G3d1fQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PKUA0,0000004515,133,a1V4W00000FrAecUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-03-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,20,FON-International Association,a104W00000G3d1aQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PLUA0,0000004516,134,a1V4W00000FrAecUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-03-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,20,FON-International Association,a104W00000G3d1fQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PMUA0,0000004517,135,a1V4W00000FrAedUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-04-30,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,21,FON-International Association,a104W00000G3d1aQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PNUA0,0000004518,136,a1V4W00000FrAedUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-04-30,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,21,FON-International Association,a104W00000G3d1fQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2POUA0,0000004519,137,a1V4W00000FrAeeUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-05-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,22,FON-International Association,a104W00000G3d1aQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PPUA0,0000004520,138,a1V4W00000FrAeeUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-05-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,22,FON-International Association,a104W00000G3d1fQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PQUA0,0000004521,139,a1V4W00000FrAefUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-06-30,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,23,FON-International Association,a104W00000G3d1aQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PRUA0,0000004522,140,a1V4W00000FrAefUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-06-30,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,23,FON-International Association,a104W00000G3d1fQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PSUA0,0000004523,141,a1V4W00000FrAegUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-07-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,24,FON-International Association,a104W00000G3d1aQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PTUA0,0000004524,142,a1V4W00000FrAegUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-07-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,24,FON-International Association,a104W00000G3d1fQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PUUA0,0000004525,143,a1V4W00000FrAehUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-08-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,25,FON-International Association,a104W00000G3d1aQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PVUA0,0000004526,144,a1V4W00000FrAehUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-08-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,25,FON-International Association,a104W00000G3d1fQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PWUA0,0000004527,145,a1V4W00000FrAeiUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-09-30,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,270,FON-International Association,a104W00000G3d1aQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PXUA0,0000004528,146,a1V4W00000FrAeiUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-09-30,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,270,FON-International Association,a104W00000G3d1fQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PYUA0,0000004529,147,a1V4W00000FrAejUAF,2019-11-05,true,a0o4W00000M5SknQAF,0,2020-10-31,25,2020-11-04,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,271,FON-International Association,a104W00000G3d1aQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PZUA0,0000004530,148,a1V4W00000FrAejUAF,2019-11-05,true,a0o4W00000M5SknQAF,25,2020-10-31,0,2020-11-04,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upIUAQ,a1E4W00000DtYA9UAN,,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvyQAD,,271,FON-International Association,a104W00000G3d1fQAB,,,155,651,1444,68,,,a1R4W000004PyfOUAS,,354,
a1U4W000009M2PaUAK,0000004531,149,a1V4W00000FrAekUAF,,true,a0o4W00000M5SknQAF,0,2019-11-05,300,,a104W00000G3d1EQAR,,,,,Sales Order #000002042,,a1E4W00000DtYAAUA3,,,,,Cash,,,272,FON-International Association,a104W00000G3d1EQAR,,,,,,69,,,,,,
a1U4W000009M2PbUAK,0000004532,150,a1V4W00000FrAekUAF,2019-07-01,true,a0o4W00000M5SknQAF,300,2019-11-05,0,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,272,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PcUAK,0000004533,151,a1V4W00000FrAelUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2019-11-05,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,273,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PdUAK,0000004534,152,a1V4W00000FrAelUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2019-11-05,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,273,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PeUAK,0000004535,153,a1V4W00000FrAemUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2019-11-05,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,274,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PfUAK,0000004536,154,a1V4W00000FrAemUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2019-11-05,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,274,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PgUAK,0000004537,155,a1V4W00000FrAenUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2019-11-05,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,275,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PhUAK,0000004538,156,a1V4W00000FrAenUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2019-11-05,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,275,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PiUAK,0000004539,157,a1V4W00000FrAeoUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2019-11-05,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,276,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PjUAK,0000004540,158,a1V4W00000FrAeoUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2019-11-05,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,276,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PkUAK,0000004541,159,a1V4W00000FrAepUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2019-11-30,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,277,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PlUAK,0000004542,160,a1V4W00000FrAepUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2019-11-30,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,277,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PmUAK,0000004543,161,a1V4W00000FrAeqUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2019-12-31,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,278,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PnUAK,0000004544,162,a1V4W00000FrAeqUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2019-12-31,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,278,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PoUAK,0000004545,163,a1V4W00000FrAerUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2020-01-31,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,279,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PpUAK,0000004546,164,a1V4W00000FrAerUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2020-01-31,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,279,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PqUAK,0000004547,165,a1V4W00000FrAesUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2020-02-29,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,280,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PrUAK,0000004548,166,a1V4W00000FrAesUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2020-02-29,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,280,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PsUAK,0000004549,167,a1V4W00000FrAetUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2020-03-31,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,281,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PtUAK,0000004550,168,a1V4W00000FrAetUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2020-03-31,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,281,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PuUAK,0000004551,169,a1V4W00000FrAeuUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2020-04-30,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,282,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PvUAK,0000004552,170,a1V4W00000FrAeuUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2020-04-30,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,282,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PwUAK,0000004553,171,a1V4W00000FrAevUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2020-05-31,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,283,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PxUAK,0000004554,172,a1V4W00000FrAevUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2020-05-31,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,283,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PyUAK,0000004555,173,a1V4W00000FrAewUAF,2019-07-01,true,a0o4W00000M5SknQAF,0,2020-06-30,25,2020-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,284,FON-International Association,a104W00000G3d1aQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2PzUAK,0000004556,174,a1V4W00000FrAewUAF,2019-07-01,true,a0o4W00000M5SknQAF,25,2020-06-30,0,2020-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upJUAQ,a1E4W00000DtYAAUA3,a1I4W00000HFZkaUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkvzQAD,,284,FON-International Association,a104W00000G3d1fQAB,,,155,651,1445,69,1166,,a1R4W000004PyfOUAS,,355,
a1U4W000009M2Q0UAK,0000004557,175,a1V4W00000FrAexUAF,,true,a0o4W00000M5SknQAF,0,2019-11-05,300,,a104W00000G3d1EQAR,,,,,Sales Order #000002044,,a1E4W00000DtYABUA3,,,,,Cash,,,285,FON-International Association,a104W00000G3d1EQAR,,,,,,70,,,,,,
a1U4W000009M2Q1UAK,0000004558,176,a1V4W00000FrAexUAF,2018-07-01,true,a0o4W00000M5SknQAF,300,2019-11-05,0,2019-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upKUAQ,a1E4W00000DtYABUA3,a1I4W00000HFZkbUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkw0QAD,,285,FON-International Association,a104W00000G3d1aQAB,,,155,651,1446,70,1295,,a1R4W000004PyfOUAS,,356,
a1U4W000009M2Q2UAK,0000004559,177,a1V4W00000FrAeyUAF,2018-07-01,true,a0o4W00000M5SknQAF,0,2019-11-05,25,2019-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upKUAQ,a1E4W00000DtYABUA3,a1I4W00000HFZkbUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkw0QAD,,286,FON-International Association,a104W00000G3d1aQAB,,,155,651,1446,70,1295,,a1R4W000004PyfOUAS,,356,
a1U4W000009M2Q3UAK,0000004560,178,a1V4W00000FrAeyUAF,2018-07-01,true,a0o4W00000M5SknQAF,25,2019-11-05,0,2019-06-30,a104W00000G3d1fQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upKUAQ,a1E4W00000DtYABUA3,a1I4W00000HFZkbUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkw0QAD,,286,FON-International Association,a104W00000G3d1fQAB,,,155,651,1446,70,1295,,a1R4W000004PyfOUAS,,356,
a1U4W000009M2Q4UAK,0000004561,179,a1V4W00000FrAezUAF,2018-07-01,true,a0o4W00000M5SknQAF,0,2019-11-05,25,2019-06-30,a104W00000G3d1aQAB,,,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,a1D4W0000061upKUAQ,a1E4W00000DtYABUA3,a1I4W00000HFZkbUAH,,a1R4W000004PyfOUAS,,Cash,a0y4W00000VRkw0QAD,,287,FON-International Association,a104W00000G3d1aQAB,,,155,651,1446,70,1295,,a1R4W000004PyfOUAS,,356,
