Id,IsDeleted,Name,CreatedDate,LastModifiedDate,SystemModstamp,EventApi__Item__c,EventApi__Adjustment_Account__c,EventApi__Allow_Conflicts__c,EventApi__Assignments_Display_Label__c,EventApi__Business_Group__c,EventApi__Capacity__c,EventApi__Cost__c,EventApi__Defer_Revenue__c,EventApi__Deferred_Revenue_Account__c,EventApi__Deferred_Revenue_Term__c,EventApi__Description__c,EventApi__Disable_Registration__c,EventApi__Discount_Account__c,EventApi__Display_Name__c,EventApi__Duration__c,EventApi__Enable_Access_Permissions__c,EventApi__Enable_Assignments__c,EventApi__Enable_Waitlist__c,EventApi__End_Date_Time__c,EventApi__End_Date__c,EventApi__End_Time__c,EventApi__Event_Category__c,EventApi__Event__c,EventApi__Flex_Day_of_the_Month__c,EventApi__Form__c,EventApi__Image_Path__c,EventApi__Image_URL__c,EventApi__Income_Account__c,EventApi__Interview_Form_Display_Label__c,EventApi__Is_Active__c,EventApi__Is_Automatically_Added__c,EventApi__Is_Contribution__c,EventApi__Is_Tax_Deductible__c,EventApi__Is_Taxable__c,EventApi__Item_Class__c,EventApi__Line_Description__c,EventApi__Maximum_Number_of_Assignments__c,EventApi__Price__c,EventApi__Quantity_Available__c,EventApi__Quantity_Remaining__c,EventApi__Quantity_Sold__c,EventApi__Refund_Account__c,EventApi__Require_Assignments__c,EventApi__Restrict_Number_of_Assignments__c,EventApi__Revenue_Recognition_Date__c,EventApi__Revenue_Recognition_Rule__c,EventApi__Revenue_Recognition_Term_Rule__c,EventApi__Room__c,EventApi__SKU__c,EventApi__Session_End_Time__c,EventApi__Session_Start_Time__c,EventApi__Start_Date_Time__c,EventApi__Start_Date__c,EventApi__Start_Time__c,EventApi__Tax_Class__c,ROEApi__Event_Display_Name__c,ROEApi__Event_Name__c,EventApi__AR_Account__c,EventApi__Hide_During_Registration__c,EventApi__Invoice_Payment_Priority__c,EventApi__Required_for_Registration__c,LastViewedDate,LastReferencedDate,EventApi__Item__r.Id,EventApi__Adjustment_Account__r.Name,EventApi__Business_Group__r.Name,EventApi__Deferred_Revenue_Account__r.Name,EventApi__Discount_Account__r.Name,EventApi__Event_Category__r.Name,EventApi__Event__r.Name,EventApi__Form__r.Name,EventApi__Income_Account__r.Name,EventApi__Item_Class__r.Name,EventApi__Refund_Account__r.Name,EventApi__Room__r.Name,EventApi__Tax_Class__r.Name,EventApi__AR_Account__r.Name
a1d4W00000ivfa9QAA,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjmkQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2022-07-14T17:00:00.000+0000,2022-07-14,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICUQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2022-07-14T16:00:00.000+0000,2022-07-14,: PM,,Clone3,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjmkQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,22aeeb26-d90c-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaAQAQ,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjmlQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2022-07-14T22:00:00.000+0000,2022-07-14,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICUQA2,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2022-07-14T21:00:00.000+0000,2022-07-14,: PM,,Clone3,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjmlQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,22aeeb26-d90c-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaBQAQ,false,Luncheon,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjmmQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2022-07-15T18:15:00.000+0000,2022-07-15,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICUQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2022-07-15T17:00:00.000+0000,2022-07-15,: PM,,Clone3,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjmmQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,22aeeb26-d90c-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaCQAQ,false,Round Table Discussion I,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjmnQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2022-07-14T20:30:00.000+0000,2022-07-14,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICUQA2,,,,1000,1000,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2022-07-14T19:00:00.000+0000,2022-07-14,: PM,,Clone3,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjmnQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,22aeeb26-d90c-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaDQAQ,false,Round Table Discussion II,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjmoQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2022-07-15T21:15:00.000+0000,2022-07-15,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICUQA2,,,,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2022-07-15T20:00:00.000+0000,2022-07-15,: PM,,Clone3,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjmoQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,22aeeb26-d90c-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaEQAQ,false,Welcome Breakfast,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjmpQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2022-07-14T16:00:00.000+0000,2022-07-14,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICUQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2022-07-14T15:00:00.000+0000,2022-07-14,: PM,,Clone3,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjmpQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,22aeeb26-d90c-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaFQAQ,false,Advanced Discussion,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjmyQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2026-07-03T20:00:00.000+0000,2026-07-03,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICXQA2,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2026-07-03T18:00:00.000+0000,2026-07-03,: PM,,TEST with Vishal,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjmyQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,17427ab1-098d-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaGQAQ,false,Beginner Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjmzQAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2026-07-03T18:00:00.000+0000,2026-07-03,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICXQA2,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2026-07-03T17:00:00.000+0000,2026-07-03,: PM,,TEST with Vishal,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjmzQAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,17427ab1-098d-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaHQAQ,false,Conferece Check In,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjn0QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check In,03:00,false,false,false,2026-07-02T19:00:00.000+0000,2026-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICXQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2026-07-02T16:00:00.000+0000,2026-07-02,: PM,,TEST with Vishal,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjn0QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,17427ab1-098d-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaIQAQ,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjn1QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2026-07-02T19:00:00.000+0000,2026-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICXQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2026-07-02T18:00:00.000+0000,2026-07-02,: PM,,TEST with Vishal,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjn1QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,17427ab1-098d-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaJQAQ,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjn2QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2026-07-03T00:00:00.000+0000,2026-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICXQA2,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2026-07-02T23:00:00.000+0000,2026-07-02,: PM,,TEST with Vishal,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjn2QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,17427ab1-098d-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaKQAQ,false,Luncheon,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjn3QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2026-07-03T20:15:00.000+0000,2026-07-03,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICXQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2026-07-03T19:00:00.000+0000,2026-07-03,: PM,,TEST with Vishal,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjn3QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,17427ab1-098d-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaLQAQ,false,Round Table Discussion I,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjn4QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,a104W00000FuSwjQAF,Round Table Discussion I,01:30,false,false,true,2026-07-02T22:30:00.000+0000,2026-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICXQA2,,,,1000,1000,0,a104W00000FuSwmQAF,false,false,,,,,,3:30 PM,2:00 PM,2026-07-02T21:00:00.000+0000,2026-07-02,: PM,,TEST with Vishal,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjn4QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,17427ab1-098d-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaMQAQ,false,Round Table Discussion II,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjn5QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,a104W00000FuSwjQAF,Round Table Discussion II,01:15,false,false,true,2026-07-03T23:15:00.000+0000,2026-07-03,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICXQA2,,,,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,4:15 PM,3:00 PM,2026-07-03T22:00:00.000+0000,2026-07-03,: PM,,TEST with Vishal,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjn5QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,17427ab1-098d-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaNQAQ,false,Welcome Breakfast,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjn6QAA,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,true,a104W00000FuSwjQAF,Welcome Breakfast,01:00,false,false,false,2026-07-02T18:00:00.000+0000,2026-07-02,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICXQA2,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2026-07-02T17:00:00.000+0000,2026-07-02,: PM,,TEST with Vishal,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjn6QAA,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,17427ab1-098d-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaOQAQ,false,Advanced Discussion,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjnCQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,a104W00000FuSwjQAF,Advanced Discussion,02:00,false,false,true,2021-07-15T20:00:00.000+0000,2021-07-15,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICaQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,1:00 PM,11:00 AM,2021-07-15T18:00:00.000+0000,2021-07-15,: PM,,Test 2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjnCQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,9f19073b-01e3-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaPQAQ,false,Beginner Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjnDQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,a104W00000FuSwjQAF,Beginner Workshop,01:00,false,false,true,2021-07-15T18:00:00.000+0000,2021-07-15,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICaQAM,,,25,5000,5000,0,a104W00000FuSwmQAF,false,false,,,,,,11:00 AM,10:00 AM,2021-07-15T17:00:00.000+0000,2021-07-15,: PM,,Test 2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjnDQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,9f19073b-01e3-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaQQAQ,false,Conferece Check In,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjnEQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Please check in when you arrive at the symposium.</p>,true,a104W00000FuSwjQAF,Conference Check In,03:00,false,false,false,2021-07-14T19:00:00.000+0000,2021-07-14,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICaQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,9:00 AM,2021-07-14T16:00:00.000+0000,2021-07-14,: PM,,Test 2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjnEQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,9f19073b-01e3-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaRQAQ,false,Keynote Speech,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjnFQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,a104W00000FuSwjQAF,Keynote Speech,01:00,false,false,false,2021-07-14T19:00:00.000+0000,2021-07-14,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICaQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,12:00 PM,11:00 AM,2021-07-14T18:00:00.000+0000,2021-07-14,: PM,,Test 2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjnFQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,9f19073b-01e3-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaSQAQ,false,Leadership Workshop,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjnGQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,a104W00000FuSwjQAF,Leadership Workshop,01:00,false,false,true,2021-07-15T00:00:00.000+0000,2021-07-14,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICaQAM,,,25,4000,4000,0,a104W00000FuSwmQAF,false,false,,,,,,5:00 PM,4:00 PM,2021-07-14T23:00:00.000+0000,2021-07-14,: PM,,Test 2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjnGQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,9f19073b-01e3-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
a1d4W00000ivfaTQAQ,false,Luncheon,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,a154W000008mjnHQAQ,a104W00000FuSxmQAF,true,,a0o4W00000MOvweQAD,0,,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,a104W00000FuSwjQAF,Luncheon,01:15,false,false,false,2021-07-15T20:15:00.000+0000,2021-07-15,: PM,a1X4W00000MAU9jUAH,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,https://package-assets.s3.amazonaws.com/master/emerald/img/placeholders/item.png,a104W00000FuSwmQAF,,false,false,false,false,false,a134W000008hICaQAM,,,,7000,7000,0,a104W00000FuSwmQAF,false,false,,,,,,1:15 PM,12:00 PM,2021-07-15T19:00:00.000+0000,2021-07-15,: PM,,Test 2,,a104W00000FuSwkQAF,false,,false,,,a154W000008mjnHQAQ,6100 - Adjustments,FON-International Association,,1000 - Cash,FON-Lightning Event Category,,,4000 - Income,9f19073b-01e3-4-Schedule Class,4000 - Income,,,1100 - Accounts Receivable
